Beam Num_mean,latitude,longitude,canopy_height_est,year,track
6.0,21.493381082261873,89.04441437440657,12.005520009120275,2018,gt1l
6.0,21.493477341701634,89.04440435616954,11.980218110332487,2018,gt1l
6.0,21.493557159994435,89.04439603180238,8.790768052367703,2018,gt1l
6.0,21.49364275700483,89.04438708212594,10.931792067217621,2018,gt1l
6.0,21.493746068553,89.04437624631645,4.701391997329942,2018,gt1l
6.0,21.493831739471908,89.04436722736538,12.082938020122013,2018,gt1l
6.0,21.493897802050817,89.04436025001709,2.2078311624961913,2018,gt1l
6.0,21.494016367517094,89.04434767726688,4.17063170061607,2018,gt1l
6.0,21.4941061691494,89.04433817484848,13.632635752558976,2018,gt1l
6.0,21.49419058097734,89.04432903533763,6.741373697784034,2018,gt1l
6.0,21.49427188612876,89.04432020562705,6.965248109089132,2018,gt1l
6.0,21.49436671271667,89.04430988069598,14.23700968440445,2018,gt1l
6.0,21.49445080914959,89.0443007050488,0.31902694716885804,2018,gt1l
6.0,21.494551688618547,89.04428968236304,16.64514032917392,2018,gt1l
6.0,21.494646796694266,89.04427928312775,10.47633300393742,2018,gt1l
6.0,21.4947372141823,89.0442693975778,10.311060751648903,2018,gt1l
6.0,21.494819257074248,89.04426043388426,12.198675650312104,2018,gt1l
6.0,21.494914790839136,89.0442500105594,6.857280875230963,2018,gt1l
6.0,21.494991726811858,89.0442416325142,11.00864056265833,2018,gt1l
6.0,21.49506759274948,89.044233388358,1.443044934571141,2018,gt1l
6.0,21.49515705306687,89.04422369355845,11.49599698411508,2018,gt1l
6.0,21.49526994725613,89.04421150927226,9.458663940429688,2018,gt1l
6.0,21.495357450412648,89.04420206422172,9.41259567833368,2018,gt1l
6.0,21.49544209227426,89.04419305030449,10.031603070189576,2018,gt1l
6.0,21.495527745479418,89.04418399205571,10.431878613040674,2018,gt1l
6.0,21.495623360317214,89.04417392496215,14.8368394907084,2018,gt1l
6.0,21.495724030931505,89.04416336893692,6.18538803115343,2018,gt1l
6.0,21.495795079233975,89.04415594629208,9.486342924187532,2018,gt1l
6.0,21.495895363313867,89.0441455017873,16.567510527348453,2018,gt1l
6.0,21.495978736426014,89.04413684305487,6.673534393424235,2018,gt1l
6.0,21.49607166708805,89.04412721747815,0.5726996516549434,2018,gt1l
6.0,21.496150043624528,89.04411911541571,15.177969613654156,2018,gt1l
6.0,21.496248165139082,89.04410898924606,6.494195443799697,2018,gt1l
6.0,21.496333894792706,89.04410015292353,17.166073663112712,2018,gt1l
6.0,21.496439875395357,89.04408923803665,4.551456057868535,2018,gt1l
6.0,21.49652182417958,89.04408080081036,18.730721440583793,2018,gt1l
6.0,21.496607831018466,89.044071947916,7.076129913330078,2018,gt1l
6.0,21.496703701205934,89.04406206833161,0.2911649433843023,2018,gt1l
6.0,21.496774629278942,89.04405474524701,16.284109876692995,2018,gt1l
6.0,21.496880526056856,89.04404379858343,3.3174954118754623,2018,gt1l
6.0,21.496978354067558,89.04403366931018,4.293015374347874,2018,gt1l
6.0,21.497058265019398,89.0440253807157,10.979493459297338,2018,gt1l
6.0,21.49714965741921,89.04401588362623,4.863823481017938,2018,gt1l
6.0,21.497241720819538,89.04400629610625,8.488368715508706,2018,gt1l
6.0,21.497325031898807,89.04399760104467,17.462549618712515,2018,gt1l
6.0,21.49741668776708,89.0439880136485,6.245484216322879,2018,gt1l
6.0,21.497498108067912,89.04397947742166,12.567508280735922,2018,gt1l
6.0,21.49759710943486,89.04396907203704,7.629937913800268,2018,gt1l
6.0,21.497673654102048,89.04396100891685,10.72745671266076,2018,gt1l
6.0,21.497779485794027,89.04394983465131,15.550979482753029,2018,gt1l
6.0,21.49786770987755,89.0439405052389,2.553241729736328,2018,gt1l
6.0,21.49794572242005,89.04393224817923,9.743339537697885,2018,gt1l
6.0,21.498039913125314,89.04392219781315,7.1738144911743476,2018,gt1l
6.0,21.498124550134296,89.04391315367833,13.46292086008632,2018,gt1l
6.0,21.498230518637502,89.04390181571112,10.559135578336573,2018,gt1l
6.0,21.498312592633024,89.04389302781912,7.170776509586062,2018,gt1l
6.0,21.498408028166715,89.04388280545828,10.49840941256509,2018,gt1l
6.0,21.49849991930468,89.04387296241534,13.346500396728516,2018,gt1l
6.0,21.498589591735662,89.04386336090231,8.850827755901648,2018,gt1l
6.0,21.498688157003276,89.04385281376638,5.925693346371361,2018,gt1l
6.0,21.49877102098,89.04384395591438,2.7204978925590595,2018,gt1l
6.0,21.498857843316998,89.04383468532454,4.806214651672036,2018,gt1l
6.0,21.498942639728142,89.04382564339463,8.471256907096844,2018,gt1l
6.0,21.49902979742629,89.04381636359508,9.026178713993403,2018,gt1l
6.0,21.4991269002084,89.04380604391913,10.827475186289568,2018,gt1l
6.0,21.499220824819396,89.04379604113485,14.945182013871216,2018,gt1l
6.0,21.499302372074443,89.04378746813178,12.608561549816443,2018,gt1l
6.0,21.499376803117965,89.04377965300522,9.232688903808594,2018,gt1l
6.0,21.49949413921637,89.04376735094839,1.9085057577707971,2018,gt1l
6.0,21.49958267047541,89.04375807815381,7.071099174338428,2018,gt1l
6.0,21.499652509676793,89.04375076645674,7.1782243547377576,2018,gt1l
6.0,21.499740967808318,89.04374150730155,18.25194339015715,2018,gt1l
6.0,21.499849961627767,89.04373009773647,7.244421659004857,2018,gt1l
6.0,21.4999297600325,89.04372174045756,18.687824864505842,2018,gt1l
6.0,21.50002326065027,89.04371194138174,10.13362258261678,2018,gt1l
6.0,21.50011145997078,89.04370268886358,8.443342062678397,2018,gt1l
6.0,21.500209236355804,89.04369241792455,18.330625564242588,2018,gt1l
6.0,21.500302320297713,89.0436826259514,11.81932912667856,2018,gt1l
6.0,21.500374873792218,89.04367498258219,12.859999929380571,2018,gt1l
6.0,21.5004760383498,89.04366436025893,17.700153966068342,2018,gt1l
6.0,21.500548316607297,89.0436566704174,0.2806219275951918,2018,gt1l
6.0,21.500645163365704,89.04364634135919,7.469067466587041,2018,gt1l
6.0,21.500733482278005,89.04363691129755,9.625991053541156,2018,gt1l
6.0,21.50083315449648,89.04362626186997,10.196421814264973,2018,gt1l
6.0,21.500936572289085,89.04361520795315,9.355031074048355,2018,gt1l
6.0,21.501024408462825,89.04360582070201,1.1094270072140233,2018,gt1l
6.0,21.50110594249804,89.04359711036642,4.9348835987663335,2018,gt1l
6.0,21.501195090819976,89.04358759323834,2.6183303095406885,2018,gt1l
6.0,21.501292477032106,89.04357720815493,1.896550105139674,2018,gt1l
6.0,21.50138248612593,89.04356762276511,15.215060895306536,2018,gt1l
6.0,21.501458572847845,89.04355953144868,11.468347599441671,2018,gt1l
6.0,21.50155246268225,89.04354956421548,11.296033223385843,2018,gt1l
6.0,21.501637559609257,89.04354054616984,6.184360367806413,2018,gt1l
6.0,21.501721861735767,89.04353160068258,8.741727557751823,2018,gt1l
6.0,21.501811794531044,89.04352212252573,13.971562615828574,2018,gt1l
6.0,21.501917832425672,89.04351103284739,17.985319871429958,2018,gt1l
6.0,21.502001368116026,89.04350231008421,13.087041301836166,2018,gt1l
6.0,21.502091126280696,89.04349294839801,9.273372526956727,2018,gt1l
6.0,21.502182566660334,89.04348341820878,9.50758132807843,2018,gt1l
6.0,21.502277986973535,89.04347347725314,8.89608264774421,2018,gt1l
6.0,21.502358387160257,89.04346510209638,13.082630157470705,2018,gt1l
6.0,21.502439101341253,89.04345669103225,0.6563199393587169,2018,gt1l
6.0,21.502546999684697,89.04344543794649,16.223967416152504,2018,gt1l
6.0,21.50262460728686,89.04343733529417,7.2920897347311,2018,gt1l
6.0,21.502716272750405,89.04342775164322,6.062175646506972,2018,gt1l
6.0,21.502813116553007,89.04341760835415,14.74334076811558,2018,gt1l
6.0,21.502908628763414,89.04340758322539,14.836854012825162,2018,gt1l
6.0,21.502975479860485,89.04340056332771,7.1470988321080995,2018,gt1l
6.0,21.50308137683223,89.04338940300566,1.367223299525513,2018,gt1l
6.0,21.503175456366456,89.04337941817923,3.7612976070334554,2018,gt1l
6.0,21.503257094520063,89.04337073250464,6.287275947027197,2018,gt1l
6.0,21.503345743969312,89.04336128417495,7.633840331497829,2018,gt1l
6.0,21.503456478397148,89.04334945615261,10.944008508035104,2018,gt1l
6.0,21.503530849744692,89.04334149709263,8.826426508929075,2018,gt1l
6.0,21.50362899862179,89.04333097954121,14.572802542652042,2018,gt1l
6.0,21.503713367592383,89.04332192644958,0.28914189037313776,2018,gt1l
6.0,21.50380774159297,89.0433117894715,10.95372187220537,2018,gt1l
6.0,21.503883777156993,89.04330361634612,7.355729549420744,2018,gt1l
6.0,21.503989629772565,89.04329223268242,13.02206915365938,2018,gt1l
6.0,21.50405502123056,89.04328519867607,0.21460073974222382,2018,gt1l
6.0,21.50414257311002,89.04327578105975,13.850568556448636,2018,gt1l
6.0,21.504253779158113,89.04326382316741,13.442207336688945,2018,gt1l
6.0,21.504333523102584,89.0432552483421,10.975943466908475,2018,gt1l
6.0,21.504430000219823,89.04324489735123,9.916783241807304,2018,gt1l
6.0,21.504513349828063,89.0432359642138,5.196507262212705,2018,gt1l
6.0,21.504598601015253,89.04322683759702,17.293431851192146,2018,gt1l
6.0,21.50470707772364,89.04321524232543,8.997824044104235,2018,gt1l
6.0,21.504782936547652,89.04320714669814,2.740613608483656,2018,gt1l
6.0,21.504870350714373,89.0431978326544,0.48922953116478146,2018,gt1l
6.0,21.504958556770184,89.04318845185392,9.662568229659897,2018,gt1l
6.0,21.505050179076473,89.0431787258494,0.5174977263678145,2018,gt1l
6.0,21.50514916874905,89.04316824176327,6.965466202335371,2018,gt1l
6.0,21.505251699148236,89.04315740793267,8.356674063533745,2018,gt1l
6.0,21.505333933216455,89.04314873795913,10.223157686090225,2018,gt1l
6.0,21.505420691061538,89.04313961078678,6.679347071455986,2018,gt1l
6.0,21.505501240935082,89.04313115339998,10.736177641756079,2018,gt1l
6.0,21.505594623882274,89.04312137039084,11.404284905047897,2018,gt1l
6.0,21.505686459096726,89.04311176730774,8.575515890873682,2018,gt1l
6.0,21.50577983364622,89.04310202226101,3.5642866911267106,2018,gt1l
6.0,21.505854325675912,89.04309426205467,15.124042084064328,2018,gt1l
6.0,21.505947001950304,89.0430846242873,10.478293881211464,2018,gt1l
6.0,21.506046785670858,89.04307426612169,10.148624173080535,2018,gt1l
6.0,21.506137135974953,89.04306490238366,12.528039492032214,2018,gt1l
6.0,21.5062314268298,89.04305514411435,4.496193517624263,2018,gt1l
6.0,21.50629184801127,89.04304889696722,13.582095451016457,2018,gt1l
6.0,21.506401028389124,89.0430376195541,10.272766367458608,2018,gt1l
6.0,21.506492986202748,89.04302812801056,7.405679321900124,2018,gt1l
6.0,21.50657508609881,89.04301965752022,7.568505525614242,2018,gt1l
6.0,21.506668559494987,89.04301001563685,14.854799747113432,2018,gt1l
6.0,21.506787627585926,89.04299773194116,13.965876006916375,2018,gt1l
6.0,21.50685670724548,89.04299058016737,16.540650598845687,2018,gt1l
6.0,21.506940720176882,89.04298192564836,4.362424782631557,2018,gt1l
6.0,21.507030551489418,89.04297267805742,5.942035675048828,2018,gt1l
6.0,21.507134647081287,89.0429619444174,16.798354282071784,2018,gt1l
6.0,21.507223396809675,89.04295277394485,0.45304328645707415,2018,gt1l
6.0,21.507308923297362,89.04294391626695,9.755004459139712,2018,gt1l
6.0,21.507390406543635,89.0429354576281,19.490229244789347,2018,gt1l
6.0,21.507470987183925,89.04292707106003,9.065017174906309,2018,gt1l
6.0,21.507578053095635,89.04291588923755,9.353181106032693,2018,gt1l
6.0,21.507662151491484,89.04290707642343,6.516190162391339,2018,gt1l
6.0,21.50776510350358,89.04289624723698,10.502170825596899,2018,gt1l
6.0,21.50783791208255,89.04288856413778,16.263705682402914,2018,gt1l
6.0,21.507916064161236,89.04288029199489,11.637775421142578,2018,gt1l
6.0,21.508019752907455,89.04286927670897,4.671257291744298,2018,gt1l
6.0,21.508115701354914,89.04285906456357,14.557179858650308,2018,gt1l
6.0,21.508196588451934,89.04285041683556,8.541220666136468,2018,gt1l
6.0,21.508287365348806,89.04284060018917,6.977632142532471,2018,gt1l
6.0,21.50837314746044,89.04283130254204,10.488868330287247,2018,gt1l
6.0,21.508478106313678,89.04281990654385,6.028576814340397,2018,gt1l
6.0,21.508564841509877,89.04281047878692,19.29669825404428,2018,gt1l
6.0,21.508644526280147,89.04280181451293,0.21284089288438685,2018,gt1l
6.0,21.508741000391257,89.04279132650935,4.214122903685421,2018,gt1l
6.0,21.508847430396166,89.04277976575274,5.489406318211216,2018,gt1l
6.0,21.508905635581524,89.04277345135782,10.615805218612167,2018,gt1l
6.0,21.509020139771106,89.04276105051794,8.810183797849675,2018,gt1l
6.0,21.509092678003487,89.04275321203336,10.996994015085278,2018,gt1l
6.0,21.509189621640417,89.04274276379918,5.280586241426207,2018,gt1l
6.0,21.509299668605422,89.04273094390653,6.7229535104948255,2018,gt1l
6.0,21.509374134200215,89.04272294560897,14.51765512508208,2018,gt1l
6.0,21.50945817494655,89.04271395947113,5.556041717852715,2018,gt1l
6.0,21.509553119850064,89.0427039534648,3.657703396350506,2018,gt1l
6.0,21.50964184595756,89.04269463284743,8.668144226333062,2018,gt1l
6.0,21.50972773306249,89.04268563493866,9.48475646978747,2018,gt1l
6.0,21.509806216367906,89.04267743085697,10.102611541001984,2018,gt1l
6.0,21.50991128926098,89.04266647039009,18.114276886373737,2018,gt1l
6.0,21.50998985200986,89.04265828849843,5.173419952392579,2018,gt1l
6.0,21.51008613277907,89.04264827191693,2.7565345748054497,2018,gt1l
6.0,21.510183295660603,89.0426381707252,4.8258590697801225,2018,gt1l
6.0,21.510259222942032,89.04263027864326,5.991218709330845,2018,gt1l
6.0,21.510378126013126,89.04261791605772,4.728060831623743,2018,gt1l
6.0,21.510451152248233,89.04261031792974,5.482324441316038,2018,gt1l
6.0,21.510555604299615,89.04259943946637,11.895670858918493,2018,gt1l
6.0,21.510626663808505,89.04259202873601,9.557322330458014,2018,gt1l
6.0,21.510733974194547,89.04258085583562,17.050919105177478,2018,gt1l
6.0,21.51080222057821,89.0425736659759,13.504969764441809,2018,gt1l
6.0,21.510898793910908,89.0425634778848,18.352931681817246,2018,gt1l
6.0,21.510980157069657,89.04255488123246,3.6946173441850476,2018,gt1l
6.0,21.511079602965243,89.04254435953587,14.51529611826107,2018,gt1l
6.0,21.511157046069435,89.04253615670973,0.9279445922366563,2018,gt1l
6.0,21.511246191339435,89.04252670575403,10.201736743699996,2018,gt1l
6.0,21.511341942407743,89.04251654661773,13.528291447018738,2018,gt1l
6.0,21.511442390033174,89.04250588380643,9.268517967393954,2018,gt1l
6.0,21.511532210422928,89.04249634613925,16.90388178838979,2018,gt1l
6.0,21.511616840682258,89.04248735933228,7.475565451259911,2018,gt1l
6.0,21.51171587043217,89.04247684579497,5.8052708554283825,2018,gt1l
6.0,21.511789602069047,89.04246902120086,10.373693319669208,2018,gt1l
6.0,21.511874570266507,89.04246000771168,8.683571353562456,2018,gt1l
6.0,21.51197026464371,89.04244983721505,7.024959055873211,2018,gt1l
6.0,21.51206687868663,89.04243963447252,12.435803477695726,2018,gt1l
6.0,21.512159663659787,89.04242985980301,13.420530252454718,2018,gt1l
6.0,21.51223775768603,89.04242163868084,11.589613422396141,2018,gt1l
6.0,21.512332490119437,89.04241167224215,0.8583326002041574,2018,gt1l
6.0,21.512438485828735,89.04240052755786,2.269787682718537,2018,gt1l
6.0,21.512513498514327,89.04239264416225,11.702569896111783,2018,gt1l
6.0,21.512593162279597,89.04238427405322,1.129359014950964,2018,gt1l
6.0,21.51268985908957,89.04237411692148,9.373025037884439,2018,gt1l
6.0,21.51277958311103,89.04236469348236,10.379216820388265,2018,gt1l
6.0,21.512866310372722,89.04235558471484,7.691771190845465,2018,gt1l
6.0,21.512964705355646,89.0423452505887,12.844903310434717,2018,gt1l
6.0,21.513041542484018,89.04233717918791,3.131903419624628,2018,gt1l
6.0,21.51315618885515,89.04232513417112,6.6803758556367825,2018,gt1l
6.0,21.513226615325713,89.04231774603835,11.909307860615698,2018,gt1l
6.0,21.513320420088387,89.04230788251789,7.916925048650015,2018,gt1l
6.0,21.513419841868394,89.04229738254041,8.040307119636594,2018,gt1l
6.0,21.513509232686793,89.04228794227299,8.78443321865987,2018,gt1l
6.0,21.51359274565805,89.04227912398488,14.671697892788044,2018,gt1l
6.0,21.51367849818046,89.04227007223238,5.371913909800455,2018,gt1l
6.0,21.51378826718637,89.04225849104955,11.078191484548313,2018,gt1l
6.0,21.51387451079476,89.04224939901925,6.859150477578815,2018,gt1l
6.0,21.513946927169652,89.04224176959019,15.745245252049656,2018,gt1l
6.0,21.51404382592561,89.04223156922986,2.7172916993359455,2018,gt1l
6.0,21.514126529646166,89.04222287143119,11.017846602301766,2018,gt1l
6.0,21.514223059662545,89.04221272956397,13.264802473883798,2018,gt1l
6.0,21.514322426207904,89.04220230113717,8.58763947013947,2018,gt1l
6.0,21.514395159692253,89.04219467524366,6.18350108980156,2018,gt1l
6.0,21.51450059145588,89.04218361241197,8.498622893923311,2018,gt1l
6.0,21.5145819289429,89.04217509471827,12.09401931920948,2018,gt1l
6.0,21.514660230098062,89.04216695788507,4.123805999755859,2018,gt1l
6.0,21.514755997093836,89.04215700923776,0.2607879638671875,2018,gt1l
6.0,21.514839672410623,89.0421483161241,10.007741213237319,2018,gt1l
6.0,21.514960373746053,89.04213576999264,5.541770866794607,2018,gt1l
6.0,21.515034294449986,89.04212807915283,14.431877271066156,2018,gt1l
6.0,21.515127403159983,89.04211838077454,15.518446375167642,2018,gt1l
6.0,21.51521531738683,89.04210920918642,13.692011425664248,2018,gt1l
6.0,21.515299094548368,89.04210045366176,8.247752051243651,2018,gt1l
6.0,21.515389249649328,89.042091012316,8.533609325156604,2018,gt1l
6.0,21.51547358089487,89.04208216161307,10.669973175852428,2018,gt1l
6.0,21.51557485475167,89.04207150504345,7.883047920044511,2018,gt1l
6.0,21.5156689875021,89.0420615725545,3.179488318551762,2018,gt1l
6.0,21.515744126980326,89.04205362362443,0.5630070819480011,2018,gt1l
6.0,21.51584060794431,89.04204343241629,15.773199624599478,2018,gt1l
6.0,21.51592723433701,89.04203416024028,15.866520883434276,2018,gt1l
6.0,21.516026841732526,89.04202347458721,8.84582996322223,2018,gt1l
6.0,21.51609417983873,89.04201623951984,0.5147811347138714,2018,gt1l
6.0,21.516206599174552,89.04200414273193,11.307591646978587,2018,gt1l
6.0,21.516290008233064,89.04199515892665,3.3049888610839844,2018,gt1l
6.0,21.516385704739346,89.04198484683441,1.0955813090625526,2018,gt1l
6.0,21.51646715109932,89.0419760699911,0.45860671927793106,2018,gt1l
6.0,21.516546878727898,89.04196748118228,3.1673135758023605,2018,gt1l
6.0,21.51664754789084,89.0419566452588,8.924959183836158,2018,gt1l
6.0,21.516731845556325,89.04194758158259,11.064581872100751,2018,gt1l
6.0,21.51681456408542,89.04193870097181,14.633978808110378,2018,gt1l
6.0,21.51691302543127,89.04192815009453,10.357722389608602,2018,gt1l
6.0,21.516991675057888,89.0419197394129,10.14430332073323,2018,gt1l
6.0,21.517106015074237,89.04190752859198,4.361716268978746,2018,gt1l
6.0,21.51718758874045,89.04189887296653,16.9325868004466,2018,gt1l
6.0,21.517269032002226,89.04189026223223,16.484622955322266,2018,gt1l
6.0,21.517362105395645,89.04188044684044,0.49188327921265085,2018,gt1l
6.0,21.51746113220502,89.04187003403989,14.899136545715145,2018,gt1l
6.0,21.517547307782202,89.0418609947265,7.920640945698481,2018,gt1l
6.0,21.51763767655184,89.04185153938597,14.386198043031499,2018,gt1l
6.0,21.517719453640755,89.04184299993896,17.804267884422423,2018,gt1l
6.0,21.517831823831646,89.04183129115566,0.49918079363024503,2018,gt1l
6.0,21.51791656866495,89.04182247778459,4.757389197849257,2018,gt1l
6.0,21.518000996371832,89.04181370868578,4.615240427841492,2018,gt1l
6.0,21.518087156991452,89.04180476925366,12.32684217567408,2018,gt1l
6.0,21.518185324967746,89.0417945931061,11.287583486073714,2018,gt1l
6.0,21.518252916570233,89.04178758872543,6.806112486788791,2018,gt1l
6.0,21.51835222852975,89.04177728062238,3.635840713158536,2018,gt1l
6.0,21.51844084517712,89.04176811404461,4.625166085905548,2018,gt1l
6.0,21.51852319891779,89.04175960391947,10.309628706965093,2018,gt1l
6.0,21.518624050859195,89.0417491712,13.53085054750975,2018,gt1l
6.0,21.51871077531634,89.04174018663244,5.512767382845055,2018,gt1l
6.0,21.518815641207976,89.04172930263938,12.056691531215058,2018,gt1l
6.0,21.518908257792383,89.04171966588592,6.648418690874713,2018,gt1l
6.0,21.518996486059795,89.04171046271982,9.978793976429685,2018,gt1l
6.0,21.51907512433574,89.04170223960335,9.961634237368166,2018,gt1l
6.0,21.519166870924572,89.04169261823958,7.492982130711098,2018,gt1l
6.0,21.51925062968256,89.04168380891002,9.997365808037863,2018,gt1l
6.0,21.519337417645684,89.04167465305565,7.191029868001756,2018,gt1l
6.0,21.5194164622786,89.04166629099667,5.645925140600653,2018,gt1l
6.0,21.519536810615534,89.04165351188107,0.8918609599008462,2018,gt1l
6.0,21.519628517223573,89.04164377838629,5.148305257437777,2018,gt1l
6.0,21.51971984583161,89.04163399528683,13.811855184456924,2018,gt1l
6.0,21.51979808247641,89.04162554139506,3.3523232033168426,2018,gt1l
6.0,21.51986784101706,89.04161799162125,5.622646464524898,2018,gt1l
6.0,21.51997369161352,89.04160651864382,18.542721056826046,2018,gt1l
6.0,21.520056886155707,89.04159749337884,4.687081557017208,2018,gt1l
